,Date,Open,High,Low,Close,Adj Close,Volume,Direction,Range,Open Down
1480,1970-09-08,2165.179932,2165.179932,2165.179932,2165.179932,2165.179932,0.0,Down,0.0,True
1481,1970-09-09,2176.98999,2176.98999,2176.98999,2176.98999,2176.98999,0.0,Down,0.0,True
1482,1970-09-10,2165.469971,2165.469971,2165.469971,2165.469971,2165.469971,0.0,Down,0.0,False
1483,1970-09-11,2157.26001,2157.26001,2157.26001,2157.26001,2157.26001,0.0,Down,0.0,False
1484,1970-09-14,2168.399902,2168.399902,2168.399902,2168.399902,2168.399902,0.0,Down,0.0,True
1485,1970-09-15,2168.399902,2168.399902,2168.399902,2168.399902,2168.399902,0.0,Down,0.0,False
1486,1970-09-16,2139.899902,2139.899902,2139.899902,2139.899902,2139.899902,0.0,Down,0.0,False
1487,1970-09-17,2136.800049,2136.800049,2136.800049,2136.800049,2136.800049,0.0,Down,0.0,False
1488,1970-09-18,2136.800049,2136.800049,2136.800049,2136.800049,2136.800049,0.0,Down,0.0,False
1489,1970-09-21,2076.98999,2076.98999,2076.98999,2076.98999,2076.98999,0.0,Down,0.0,False
1490,1970-09-22,2089.360107,2089.360107,2089.360107,2089.360107,2089.360107,0.0,Down,0.0,True
1492,1970-09-24,2094.0,2094.0,2094.0,2094.0,2094.0,0.0,Down,0.0,True
1493,1970-09-25,2065.02002,2065.02002,2065.02002,2065.02002,2065.02002,0.0,Down,0.0,False
1494,1970-09-28,2020.880005,2020.880005,2020.880005,2020.880005,2020.880005,0.0,Down,0.0,False
1495,1970-09-29,2065.439941,2065.439941,2065.439941,2065.439941,2065.439941,0.0,Down,0.0,True
1496,1970-09-30,2065.439941,2065.439941,2065.439941,2065.439941,2065.439941,0.0,Down,0.0,False
1497,1970-10-01,2061.649902,2061.649902,2061.649902,2061.649902,2061.649902,0.0,Down,0.0,False
1498,1970-10-02,2065.590088,2065.590088,2065.590088,2065.590088,2065.590088,0.0,Down,0.0,True
1499,1970-10-05,2065.590088,2065.590088,2065.590088,2065.590088,2065.590088,0.0,Down,0.0,False
1500,1970-10-06,2094.360107,2094.360107,2094.360107,2094.360107,2094.360107,0.0,Down,0.0,True
1501,1970-10-07,2083.159912,2083.159912,2083.159912,2083.159912,2083.159912,0.0,Down,0.0,False
1502,1970-10-08,2079.929932,2079.929932,2079.929932,2079.929932,2079.929932,0.0,Down,0.0,False
1503,1970-10-09,2081.320068,2081.320068,2081.320068,2081.320068,2081.320068,0.0,Down,0.0,True
1504,1970-10-12,2092.459961,2092.459961,2092.459961,2092.459961,2092.459961,0.0,Down,0.0,True
1505,1970-10-13,2094.47998,2094.47998,2094.47998,2094.47998,2094.47998,0.0,Down,0.0,True
1506,1970-10-14,2096.1201170000004,2096.1201170000004,2096.1201170000004,2096.1201170000004,2096.1201170000004,0.0,Down,0.0,True
1507,1970-10-15,2118.399902,2118.399902,2118.399902,2118.399902,2118.399902,0.0,Down,0.0,True
1508,1970-10-16,2114.209961,2114.209961,2114.209961,2114.209961,2114.209961,0.0,Down,0.0,False
1509,1970-10-19,2133.030029,2133.030029,2133.030029,2133.030029,2133.030029,0.0,Down,0.0,True
1510,1970-10-20,2133.030029,2133.030029,2133.030029,2133.030029,2133.030029,0.0,Down,0.0,False
1511,1970-10-21,2106.840088,2106.840088,2106.840088,2106.840088,2106.840088,0.0,Down,0.0,False
1512,1970-10-22,2107.159912,2107.159912,2107.159912,2107.159912,2107.159912,0.0,Down,0.0,True
1513,1970-10-23,2101.679932,2101.679932,2101.679932,2101.679932,2101.679932,0.0,Down,0.0,False
1514,1970-10-26,2094.899902,2094.899902,2094.899902,2094.899902,2094.899902,0.0,Down,0.0,False
1515,1970-10-27,2095.189941,2095.189941,2095.189941,2095.189941,2095.189941,0.0,Down,0.0,True
1516,1970-10-28,2104.469971,2104.469971,2104.469971,2104.469971,2104.469971,0.0,Down,0.0,True
1517,1970-10-29,2117.26001,2117.26001,2117.26001,2117.26001,2117.26001,0.0,Down,0.0,True
1518,1970-10-30,2114.199951,2114.199951,2114.199951,2114.199951,2114.199951,0.0,Down,0.0,False
1519,1970-11-02,2139.320068,2139.320068,2139.320068,2139.320068,2139.320068,0.0,Down,0.0,True
1521,1970-11-04,2143.719971,2143.719971,2143.719971,2143.719971,2143.719971,0.0,Down,0.0,True
1522,1970-11-05,2143.719971,2143.719971,2143.719971,2143.719971,2143.719971,0.0,Down,0.0,False
1523,1970-11-06,2136.590088,2136.590088,2136.590088,2136.590088,2136.590088,0.0,Down,0.0,False
1524,1970-11-09,2147.97998,2147.97998,2147.97998,2147.97998,2147.97998,0.0,Down,0.0,True
1525,1970-11-10,2142.72998,2142.72998,2142.72998,2142.72998,2142.72998,0.0,Down,0.0,False
1526,1970-11-11,2122.550049,2122.550049,2122.550049,2122.550049,2122.550049,0.0,Down,0.0,False
1527,1970-11-12,2109.98999,2109.98999,2109.98999,2109.98999,2109.98999,0.0,Down,0.0,False
1528,1970-11-13,2111.090088,2111.090088,2111.090088,2111.090088,2111.090088,0.0,Down,0.0,True
1529,1970-11-16,2098.449951,2098.449951,2098.449951,2098.449951,2098.449951,0.0,Down,0.0,False
1530,1970-11-17,2075.659912,2075.659912,2075.659912,2075.659912,2075.659912,0.0,Down,0.0,False
1531,1970-11-18,2087.8798829999996,2087.8798829999996,2087.8798829999996,2087.8798829999996,2087.8798829999996,0.0,Down,0.0,True
1532,1970-11-19,2075.159912,2075.159912,2075.159912,2075.159912,2075.159912,0.0,Down,0.0,False
1533,1970-11-20,2075.159912,2075.159912,2075.159912,2075.159912,2075.159912,0.0,Down,0.0,False
1535,1970-11-24,2060.030029,2060.030029,2060.030029,2060.030029,2060.030029,0.0,Down,0.0,False
1536,1970-11-25,2056.929932,2056.929932,2056.929932,2056.929932,2056.929932,0.0,Down,0.0,False
1537,1970-11-26,2041.1500239999998,2041.1500239999998,2041.1500239999998,2041.1500239999998,2041.1500239999998,0.0,Down,0.0,False
1538,1970-11-27,2012.130005,2012.130005,2012.130005,2012.130005,2012.130005,0.0,Down,0.0,False
1539,1970-11-30,1990.469971,1990.469971,1990.469971,1990.469971,1990.469971,0.0,Down,0.0,False
1540,1970-12-01,2027.369995,2027.369995,2027.369995,2027.369995,2027.369995,0.0,Down,0.0,True
1541,1970-12-02,2017.119995,2017.119995,2017.119995,2017.119995,2017.119995,0.0,Down,0.0,False
1542,1970-12-03,1992.719971,1992.719971,1992.719971,1992.719971,1992.719971,0.0,Down,0.0,False
1543,1970-12-04,1989.689941,1989.689941,1989.689941,1989.689941,1989.689941,0.0,Down,0.0,False
1544,1970-12-07,1969.569946,1969.569946,1969.569946,1969.569946,1969.569946,0.0,Down,0.0,False
1545,1970-12-08,1963.4000239999998,1963.4000239999998,1963.4000239999998,1963.4000239999998,1963.4000239999998,0.0,Down,0.0,False
1546,1970-12-09,1965.780029,1965.780029,1965.780029,1965.780029,1965.780029,0.0,Down,0.0,True
1547,1970-12-10,1973.160034,1973.160034,1973.160034,1973.160034,1973.160034,0.0,Down,0.0,True
1548,1970-12-11,2018.1700440000002,2018.1700440000002,2018.1700440000002,2018.1700440000002,2018.1700440000002,0.0,Down,0.0,True
1549,1970-12-14,2015.910034,2015.910034,2015.910034,2015.910034,2015.910034,0.0,Down,0.0,False
1550,1970-12-15,1997.109985,1997.109985,1997.109985,1997.109985,1997.109985,0.0,Down,0.0,False
1551,1970-12-16,1973.410034,1973.410034,1973.410034,1973.410034,1973.410034,0.0,Down,0.0,False
1552,1970-12-17,1972.780029,1972.780029,1972.780029,1972.780029,1972.780029,0.0,Down,0.0,False
1553,1970-12-18,1977.560059,1977.560059,1977.560059,1977.560059,1977.560059,0.0,Down,0.0,True
1554,1970-12-21,1988.959961,1988.959961,1988.959961,1988.959961,1988.959961,0.0,Down,0.0,True
1555,1970-12-22,1979.709961,1979.709961,1979.709961,1979.709961,1979.709961,0.0,Down,0.0,False
1557,1970-12-24,1987.959961,1987.959961,1987.959961,1987.959961,1987.959961,0.0,Down,0.0,True
1558,1970-12-25,1982.609985,1982.609985,1982.609985,1982.609985,1982.609985,0.0,Down,0.0,False
1559,1970-12-28,1987.140015,1987.140015,1987.140015,1987.140015,1987.140015,0.0,Down,0.0,True
1560,1970-12-29,1987.140015,1987.140015,1987.140015,1987.140015,1987.140015,0.0,Down,0.0,False
1561,1970-12-30,1987.140015,1987.140015,1987.140015,1987.140015,1987.140015,0.0,Down,0.0,False
1565,1971-01-05,1989.439941,1989.439941,1989.439941,1989.439941,1989.439941,0.0,Down,0.0,True
1566,1971-01-06,1981.7399899999998,1981.7399899999998,1981.7399899999998,1981.7399899999998,1981.7399899999998,0.0,Down,0.0,False
1567,1971-01-07,2000.959961,2000.959961,2000.959961,2000.959961,2000.959961,0.0,Down,0.0,True
1568,1971-01-08,2040.930054,2040.930054,2040.930054,2040.930054,2040.930054,0.0,Down,0.0,True
1570,1971-01-12,2092.330078,2092.330078,2092.330078,2092.330078,2092.330078,0.0,Down,0.0,True
1571,1971-01-13,2089.219971,2089.219971,2089.219971,2089.219971,2089.219971,0.0,Down,0.0,False
1572,1971-01-14,2093.899902,2093.899902,2093.899902,2093.899902,2093.899902,0.0,Down,0.0,True
1574,1971-01-18,2097.399902,2097.399902,2097.399902,2097.399902,2097.399902,0.0,Down,0.0,True
1575,1971-01-19,2115.25,2115.25,2115.25,2115.25,2115.25,0.0,Down,0.0,True
1576,1971-01-20,2102.3701170000004,2102.3701170000004,2102.3701170000004,2102.3701170000004,2102.3701170000004,0.0,Down,0.0,False
1577,1971-01-21,2112.5,2112.5,2112.5,2112.5,2112.5,0.0,Down,0.0,True
1578,1971-01-22,2113.72998,2113.72998,2113.72998,2113.72998,2113.72998,0.0,Down,0.0,True
1579,1971-01-25,2105.01001,2105.01001,2105.01001,2105.01001,2105.01001,0.0,Down,0.0,False
1580,1971-01-26,2109.199951,2109.199951,2109.199951,2109.199951,2109.199951,0.0,Down,0.0,True
1581,1971-01-27,2099.080078,2099.080078,2099.080078,2099.080078,2099.080078,0.0,Down,0.0,False
1582,1971-01-28,2102.360107,2102.360107,2102.360107,2102.360107,2102.360107,0.0,Down,0.0,True
1583,1971-01-29,2100.899902,2100.899902,2100.899902,2100.899902,2100.899902,0.0,Down,0.0,False
1584,1971-02-01,2104.8798829999996,2104.8798829999996,2104.8798829999996,2104.8798829999996,2104.8798829999996,0.0,Down,0.0,True
1585,1971-02-02,2113.550049,2113.550049,2113.550049,2113.550049,2113.550049,0.0,Down,0.0,True
1586,1971-02-03,2129.72998,2129.72998,2129.72998,2129.72998,2129.72998,0.0,Down,0.0,True
1587,1971-02-04,2133.340088,2133.340088,2133.340088,2133.340088,2133.340088,0.0,Down,0.0,True
1588,1971-02-05,2125.159912,2125.159912,2125.159912,2125.159912,2125.159912,0.0,Down,0.0,False
1589,1971-02-08,2128.25,2128.25,2128.25,2128.25,2128.25,0.0,Down,0.0,True
1590,1971-02-09,2122.659912,2122.659912,2122.659912,2122.659912,2122.659912,0.0,Down,0.0,False
1591,1971-02-10,2139.290039,2139.290039,2139.290039,2139.290039,2139.290039,0.0,Down,0.0,True
1593,1971-02-12,2149.8798829999996,2149.8798829999996,2149.8798829999996,2149.8798829999996,2149.8798829999996,0.0,Down,0.0,True
1594,1971-02-15,2166.639893,2166.639893,2166.639893,2166.639893,2166.639893,0.0,Down,0.0,True
1595,1971-02-16,2173.280029,2173.280029,2173.280029,2173.280029,2173.280029,0.0,Down,0.0,True
1596,1971-02-17,2166.689941,2166.689941,2166.689941,2166.689941,2166.689941,0.0,Down,0.0,False
1597,1971-02-18,2202.889893,2202.889893,2202.889893,2202.889893,2202.889893,0.0,Down,0.0,True
1598,1971-02-19,2213.389893,2213.389893,2213.389893,2213.389893,2213.389893,0.0,Down,0.0,True
1599,1971-02-22,2230.090088,2230.090088,2230.090088,2230.090088,2230.090088,0.0,Down,0.0,True
1600,1971-02-23,2204.330078,2204.330078,2204.330078,2204.330078,2204.330078,0.0,Down,0.0,False
1601,1971-02-24,2184.5,2184.5,2184.5,2184.5,2184.5,0.0,Down,0.0,False
1602,1971-02-25,2216.649902,2216.649902,2216.649902,2216.649902,2216.649902,0.0,Down,0.0,True
1603,1971-02-26,2232.419922,2232.419922,2232.419922,2232.419922,2232.419922,0.0,Down,0.0,True
1604,1971-03-01,2256.050049,2256.050049,2256.050049,2256.050049,2256.050049,0.0,Down,0.0,True
1605,1971-03-02,2246.610107,2246.610107,2246.610107,2246.610107,2246.610107,0.0,Down,0.0,False
1606,1971-03-03,2268.590088,2268.590088,2268.590088,2268.590088,2268.590088,0.0,Down,0.0,True
1607,1971-03-04,2275.280029,2275.280029,2275.280029,2275.280029,2275.280029,0.0,Down,0.0,True
1608,1971-03-05,2256.429932,2256.429932,2256.429932,2256.429932,2256.429932,0.0,Down,0.0,False
1609,1971-03-08,2273.3798829999996,2273.3798829999996,2273.3798829999996,2273.3798829999996,2273.3798829999996,0.0,Down,0.0,True
1610,1971-03-09,2271.159912,2271.159912,2271.159912,2271.159912,2271.159912,0.0,Down,0.0,False
1611,1971-03-10,2305.590088,2305.590088,2305.590088,2305.590088,2305.590088,0.0,Down,0.0,True
1612,1971-03-11,2309.100098,2309.100098,2309.100098,2309.100098,2309.100098,0.0,Down,0.0,True
1613,1971-03-12,2316.209961,2316.209961,2316.209961,2316.209961,2316.209961,0.0,Down,0.0,True
1614,1971-03-15,2301.399902,2301.399902,2301.399902,2301.399902,2301.399902,0.0,Down,0.0,False
1615,1971-03-16,2320.01001,2320.01001,2320.01001,2320.01001,2320.01001,0.0,Down,0.0,True
1616,1971-03-17,2317.360107,2317.360107,2317.360107,2317.360107,2317.360107,0.0,Down,0.0,False
1617,1971-03-18,2319.540039,2319.540039,2319.540039,2319.540039,2319.540039,0.0,Down,0.0,True
1618,1971-03-19,2341.899902,2341.899902,2341.899902,2341.899902,2341.899902,0.0,Down,0.0,True
1620,1971-03-23,2345.27002,2345.27002,2345.27002,2345.27002,2345.27002,0.0,Down,0.0,True
1621,1971-03-24,2364.060059,2364.060059,2364.060059,2364.060059,2364.060059,0.0,Down,0.0,True
1622,1971-03-25,2372.23999,2372.23999,2372.23999,2372.23999,2372.23999,0.0,Down,0.0,True
1623,1971-03-26,2390.02002,2390.02002,2390.02002,2390.02002,2390.02002,0.0,Down,0.0,True
1624,1971-03-29,2404.649902,2404.649902,2404.649902,2404.649902,2404.649902,0.0,Down,0.0,True
1625,1971-03-30,2401.330078,2401.330078,2401.330078,2401.330078,2401.330078,0.0,Down,0.0,False
1626,1971-03-31,2403.300049,2403.300049,2403.300049,2403.300049,2403.300049,0.0,Down,0.0,True
1627,1971-04-01,2414.040039,2414.040039,2414.040039,2414.040039,2414.040039,0.0,Down,0.0,True
1628,1971-04-02,2415.72998,2415.72998,2415.72998,2415.72998,2415.72998,0.0,Down,0.0,True
1629,1971-04-05,2373.419922,2373.419922,2373.419922,2373.419922,2373.419922,0.0,Down,0.0,False
1630,1971-04-06,2404.659912,2404.659912,2404.659912,2404.659912,2404.659912,0.0,Down,0.0,True
1631,1971-04-07,2416.919922,2416.919922,2416.919922,2416.919922,2416.919922,0.0,Down,0.0,True
1632,1971-04-08,2413.929932,2413.929932,2413.929932,2413.929932,2413.929932,0.0,Down,0.0,False
1633,1971-04-09,2401.439941,2401.439941,2401.439941,2401.439941,2401.439941,0.0,Down,0.0,False
1634,1971-04-12,2435.320068,2435.320068,2435.320068,2435.320068,2435.320068,0.0,Down,0.0,True
1635,1971-04-13,2428.47998,2428.47998,2428.47998,2428.47998,2428.47998,0.0,Down,0.0,False
1636,1971-04-14,2437.530029,2437.530029,2437.530029,2437.530029,2437.530029,0.0,Down,0.0,True
1637,1971-04-15,2457.360107,2457.360107,2457.360107,2457.360107,2457.360107,0.0,Down,0.0,True
1638,1971-04-16,2464.100098,2464.100098,2464.100098,2464.100098,2464.100098,0.0,Down,0.0,True
1639,1971-04-19,2439.949951,2439.949951,2439.949951,2439.949951,2439.949951,0.0,Down,0.0,False
1640,1971-04-20,2374.669922,2374.669922,2374.669922,2374.669922,2374.669922,0.0,Down,0.0,False
1641,1971-04-21,2431.72998,2431.72998,2431.72998,2431.72998,2431.72998,0.0,Down,0.0,True
1642,1971-04-22,2416.98999,2416.98999,2416.98999,2416.98999,2416.98999,0.0,Down,0.0,False
1643,1971-04-23,2433.330078,2433.330078,2433.330078,2433.330078,2433.330078,0.0,Down,0.0,True
1644,1971-04-26,2436.929932,2436.929932,2436.929932,2436.929932,2436.929932,0.0,Down,0.0,True
1645,1971-04-27,2445.929932,2445.929932,2445.929932,2445.929932,2445.929932,0.0,Down,0.0,True
1646,1971-04-28,2450.73999,2450.73999,2450.73999,2450.73999,2450.73999,0.0,Down,0.0,True
1648,1971-04-30,2468.179932,2468.179932,2468.179932,2468.179932,2468.179932,0.0,Down,0.0,True
1652,1971-05-06,2481.669922,2481.669922,2481.669922,2481.669922,2481.669922,0.0,Down,0.0,True
1653,1971-05-07,2444.810059,2444.810059,2444.810059,2444.810059,2444.810059,0.0,Down,0.0,False
1654,1971-05-10,2390.219971,2390.219971,2390.219971,2390.219971,2390.219971,0.0,Down,0.0,False
1655,1971-05-11,2402.3701170000004,2402.3701170000004,2402.3701170000004,2402.3701170000004,2402.3701170000004,0.0,Down,0.0,True
1656,1971-05-12,2431.280029,2431.280029,2431.280029,2431.280029,2431.280029,0.0,Down,0.0,True
1657,1971-05-13,2428.01001,2428.01001,2428.01001,2428.01001,2428.01001,0.0,Down,0.0,False
1658,1971-05-14,2415.199951,2415.199951,2415.199951,2415.199951,2415.199951,0.0,Down,0.0,False
1659,1971-05-17,2417.6201170000004,2417.6201170000004,2417.6201170000004,2417.6201170000004,2417.6201170000004,0.0,Down,0.0,True
1660,1971-05-18,2391.219971,2391.219971,2391.219971,2391.219971,2391.219971,0.0,Down,0.0,False
1661,1971-05-19,2365.919922,2365.919922,2365.919922,2365.919922,2365.919922,0.0,Down,0.0,False
1662,1971-05-20,2388.51001,2388.51001,2388.51001,2388.51001,2388.51001,0.0,Down,0.0,True
1663,1971-05-21,2385.209961,2385.209961,2385.209961,2385.209961,2385.209961,0.0,Down,0.0,False
1664,1971-05-24,2398.47998,2398.47998,2398.47998,2398.47998,2398.47998,0.0,Down,0.0,True
1665,1971-05-25,2404.77002,2404.77002,2404.77002,2404.77002,2404.77002,0.0,Down,0.0,True
1666,1971-05-26,2408.800049,2408.800049,2408.800049,2408.800049,2408.800049,0.0,Down,0.0,True
1667,1971-05-27,2420.179932,2420.179932,2420.179932,2420.179932,2420.179932,0.0,Down,0.0,True
1668,1971-05-28,2432.719971,2432.719971,2432.719971,2432.719971,2432.719971,0.0,Down,0.0,True
1669,1971-05-31,2456.330078,2456.330078,2456.330078,2456.330078,2456.330078,0.0,Down,0.0,True
1670,1971-06-01,2455.949951,2455.949951,2455.949951,2455.949951,2455.949951,0.0,Down,0.0,False
1671,1971-06-02,2475.929932,2475.929932,2475.929932,2475.929932,2475.929932,0.0,Down,0.0,True
1672,1971-06-03,2473.909912,2473.909912,2473.909912,2473.909912,2473.909912,0.0,Down,0.0,False
1673,1971-06-04,2490.389893,2490.389893,2490.389893,2490.389893,2490.389893,0.0,Down,0.0,True
1674,1971-06-07,2506.060059,2506.060059,2506.060059,2506.060059,2506.060059,0.0,Down,0.0,True
1675,1971-06-08,2504.310059,2504.310059,2504.310059,2504.310059,2504.310059,0.0,Down,0.0,False
1676,1971-06-09,2508.939941,2508.939941,2508.939941,2508.939941,2508.939941,0.0,Down,0.0,True
1677,1971-06-10,2523.840088,2523.840088,2523.840088,2523.840088,2523.840088,0.0,Down,0.0,True
1678,1971-06-11,2528.790039,2528.790039,2528.790039,2528.790039,2528.790039,0.0,Down,0.0,True
1679,1971-06-14,2531.48999,2531.48999,2531.48999,2531.48999,2531.48999,0.0,Down,0.0,True
1680,1971-06-15,2542.1298829999996,2542.1298829999996,2542.1298829999996,2542.1298829999996,2542.1298829999996,0.0,Down,0.0,True
1681,1971-06-16,2555.050049,2555.050049,2555.050049,2555.050049,2555.050049,0.0,Down,0.0,True
1682,1971-06-17,2581.030029,2581.030029,2581.030029,2581.030029,2581.030029,0.0,Down,0.0,True
1683,1971-06-18,2584.48999,2584.48999,2584.48999,2584.48999,2584.48999,0.0,Down,0.0,True
1684,1971-06-21,2587.580078,2587.580078,2587.580078,2587.580078,2587.580078,0.0,Down,0.0,True
1685,1971-06-22,2586.580078,2586.580078,2586.580078,2586.580078,2586.580078,0.0,Down,0.0,False
1686,1971-06-23,2600.48999,2600.48999,2600.48999,2600.48999,2600.48999,0.0,Down,0.0,True
1687,1971-06-24,2584.51001,2584.51001,2584.51001,2584.51001,2584.51001,0.0,Down,0.0,False
1688,1971-06-25,2600.320068,2600.320068,2600.320068,2600.320068,2600.320068,0.0,Down,0.0,True
1689,1971-06-28,2628.459961,2628.459961,2628.459961,2628.459961,2628.459961,0.0,Down,0.0,True
1690,1971-06-29,2625.139893,2625.139893,2625.139893,2625.139893,2625.139893,0.0,Down,0.0,False
1691,1971-06-30,2637.350098,2637.350098,2637.350098,2637.350098,2637.350098,0.0,Down,0.0,True
1692,1971-07-01,2651.060059,2651.060059,2651.060059,2651.060059,2651.060059,0.0,Down,0.0,True
1693,1971-07-02,2647.199951,2647.199951,2647.199951,2647.199951,2647.199951,0.0,Down,0.0,False
1694,1971-07-05,2630.439941,2630.439941,2630.439941,2630.439941,2630.439941,0.0,Down,0.0,False
1695,1971-07-06,2571.3701170000004,2571.3701170000004,2571.3701170000004,2571.3701170000004,2571.3701170000004,0.0,Down,0.0,False
1696,1971-07-07,2637.149902,2637.149902,2637.149902,2637.149902,2637.149902,0.0,Down,0.0,True
1697,1971-07-08,2638.73999,2638.73999,2638.73999,2638.73999,2638.73999,0.0,Down,0.0,True
1698,1971-07-09,2659.570068,2659.570068,2659.570068,2659.570068,2659.570068,0.0,Down,0.0,True
1699,1971-07-12,2686.419922,2686.419922,2686.419922,2686.419922,2686.419922,0.0,Down,0.0,True
1700,1971-07-13,2675.850098,2675.850098,2675.850098,2675.850098,2675.850098,0.0,Down,0.0,False
1701,1971-07-14,2685.350098,2685.350098,2685.350098,2685.350098,2685.350098,0.0,Down,0.0,True
1702,1971-07-15,2664.199951,2664.199951,2664.199951,2664.199951,2664.199951,0.0,Down,0.0,False
1703,1971-07-16,2670.8798829999996,2670.8798829999996,2670.8798829999996,2670.8798829999996,2670.8798829999996,0.0,Down,0.0,True
1704,1971-07-19,2692.6298829999996,2692.6298829999996,2692.6298829999996,2692.6298829999996,2692.6298829999996,0.0,Down,0.0,True
1706,1971-07-21,2643.139893,2643.139893,2643.139893,2643.139893,2643.139893,0.0,Down,0.0,False
1707,1971-07-22,2669.030029,2669.030029,2669.030029,2669.030029,2669.030029,0.0,Down,0.0,True
1708,1971-07-23,2671.3701170000004,2671.3701170000004,2671.3701170000004,2671.3701170000004,2671.3701170000004,0.0,Down,0.0,True
1709,1971-07-26,2673.840088,2673.840088,2673.840088,2673.840088,2673.840088,0.0,Down,0.0,True
1710,1971-07-27,2678.0,2678.0,2678.0,2678.0,2678.0,0.0,Down,0.0,True
1711,1971-07-28,2681.25,2681.25,2681.25,2681.25,2681.25,0.0,Down,0.0,True
1712,1971-07-29,2683.23999,2683.23999,2683.23999,2683.23999,2683.23999,0.0,Down,0.0,True
1713,1971-07-30,2661.590088,2661.590088,2661.590088,2661.590088,2661.590088,0.0,Down,0.0,False
1714,1971-08-02,2640.679932,2640.679932,2640.679932,2640.679932,2640.679932,0.0,Down,0.0,False
1715,1971-08-03,2640.449951,2640.449951,2640.449951,2640.449951,2640.449951,0.0,Down,0.0,False
1716,1971-08-04,2630.090088,2630.090088,2630.090088,2630.090088,2630.090088,0.0,Down,0.0,False
1717,1971-08-05,2634.179932,2634.179932,2634.179932,2634.179932,2634.179932,0.0,Down,0.0,True
1718,1971-08-06,2648.530029,2648.530029,2648.530029,2648.530029,2648.530029,0.0,Down,0.0,True
1719,1971-08-09,2698.27002,2698.27002,2698.27002,2698.27002,2698.27002,0.0,Down,0.0,True
1720,1971-08-10,2690.139893,2690.139893,2690.139893,2690.139893,2690.139893,0.0,Down,0.0,False
1721,1971-08-11,2699.419922,2699.419922,2699.419922,2699.419922,2699.419922,0.0,Down,0.0,True
1722,1971-08-12,2704.899902,2704.899902,2704.899902,2704.899902,2704.899902,0.0,Down,0.0,True
1723,1971-08-13,2727.800049,2727.800049,2727.800049,2727.800049,2727.800049,0.0,Down,0.0,True
1724,1971-08-16,2530.47998,2530.47998,2530.47998,2530.47998,2530.47998,0.0,Down,0.0,False
1725,1971-08-17,2440.820068,2440.820068,2440.820068,2440.820068,2440.820068,0.0,Down,0.0,False
1726,1971-08-18,2328.280029,2328.280029,2328.280029,2328.280029,2328.280029,0.0,Down,0.0,False
1727,1971-08-19,2190.159912,2190.159912,2190.159912,2190.159912,2190.159912,0.0,Down,0.0,False
1728,1971-08-20,2283.8798829999996,2283.8798829999996,2283.8798829999996,2283.8798829999996,2283.8798829999996,0.0,Down,0.0,True
1729,1971-08-23,2163.790039,2163.790039,2163.790039,2163.790039,2163.790039,0.0,Down,0.0,False
1730,1971-08-24,2162.820068,2162.820068,2162.820068,2162.820068,2162.820068,0.0,Down,0.0,False
1731,1971-08-25,2233.899902,2233.899902,2233.899902,2233.899902,2233.899902,0.0,Down,0.0,True
1732,1971-08-26,2282.340088,2282.340088,2282.340088,2282.340088,2282.340088,0.0,Down,0.0,True
1733,1971-08-27,2267.189941,2267.189941,2267.189941,2267.189941,2267.189941,0.0,Down,0.0,False
1734,1971-08-30,2303.909912,2303.909912,2303.909912,2303.909912,2303.909912,0.0,Down,0.0,True
1735,1971-08-31,2297.060059,2297.060059,2297.060059,2297.060059,2297.060059,0.0,Down,0.0,False
1736,1971-09-01,2348.01001,2348.01001,2348.01001,2348.01001,2348.01001,0.0,Down,0.0,True
1737,1971-09-02,2352.27002,2352.27002,2352.27002,2352.27002,2352.27002,0.0,Down,0.0,True
1738,1971-09-03,2346.77002,2346.77002,2346.77002,2346.77002,2346.77002,0.0,Down,0.0,False
1739,1971-09-06,2365.580078,2365.580078,2365.580078,2365.580078,2365.580078,0.0,Down,0.0,True
1740,1971-09-07,2341.72998,2341.72998,2341.72998,2341.72998,2341.72998,0.0,Down,0.0,False
1741,1971-09-08,2325.52002,2325.52002,2325.52002,2325.52002,2325.52002,0.0,Down,0.0,False
1742,1971-09-09,2341.189941,2341.189941,2341.189941,2341.189941,2341.189941,0.0,Down,0.0,True
1743,1971-09-10,2321.790039,2321.790039,2321.790039,2321.790039,2321.790039,0.0,Down,0.0,False
1744,1971-09-13,2351.149902,2351.149902,2351.149902,2351.149902,2351.149902,0.0,Down,0.0,True
1745,1971-09-14,2364.649902,2364.649902,2364.649902,2364.649902,2364.649902,0.0,Down,0.0,True
1747,1971-09-16,2347.350098,2347.350098,2347.350098,2347.350098,2347.350098,0.0,Down,0.0,False
1748,1971-09-17,2352.310059,2352.310059,2352.310059,2352.310059,2352.310059,0.0,Down,0.0,True
1749,1971-09-20,2377.050049,2377.050049,2377.050049,2377.050049,2377.050049,0.0,Down,0.0,True
1750,1971-09-21,2372.98999,2372.98999,2372.98999,2372.98999,2372.98999,0.0,Down,0.0,False
1751,1971-09-22,2360.860107,2360.860107,2360.860107,2360.860107,2360.860107,0.0,Down,0.0,False
1753,1971-09-24,2363.969971,2363.969971,2363.969971,2363.969971,2363.969971,0.0,Down,0.0,True
1754,1971-09-27,2351.959961,2351.959961,2351.959961,2351.959961,2351.959961,0.0,Down,0.0,False
1755,1971-09-28,2393.560059,2393.560059,2393.560059,2393.560059,2393.560059,0.0,Down,0.0,True
1756,1971-09-29,2420.360107,2420.360107,2420.360107,2420.360107,2420.360107,0.0,Down,0.0,True
